city,latitude,longitude,date,max_temperature,min_temperature,max_windspeed,humidity,pressure
Warsaw,52.22977,21.01178,2016-02-02,9.4,7.3,29.1,87.0,1007.2
Warsaw,52.22977,21.01178,2016-02-03,8.0,2.1,32.5,70.0,1007.9
Warsaw,52.22977,21.01178,2016-02-04,3.5,0.2,22.6,81.0,1012.4
Warsaw,52.22977,21.01178,2016-02-05,2.4,-0.4,22.3,80.0,1020.8
Warsaw,52.22977,21.01178,2016-02-06,5.9,-0.6,17.3,84.0,1021.2
Warsaw,52.22977,21.01178,2016-02-07,7.5,0.2,17.8,78.0,1012.2
Warsaw,52.22977,21.01178,2016-02-08,9.6,3.3,22.9,76.0,1006.3
Warsaw,52.22977,21.01178,2016-02-09,9.4,5.3,26.2,70.0,1000.2
Warsaw,52.22977,21.01178,2016-02-10,8.7,1.0,22.0,89.0,990.8
Warsaw,52.22977,21.01178,2016-02-11,3.4,0.6,23.6,93.0,995.9
Warsaw,52.22977,21.01178,2016-02-12,5.3,0.4,16.8,84.0,1004.4
Warsaw,52.22977,21.01178,2016-02-13,6.0,-0.4,13.5,88.0,999.3
Warsaw,52.22977,21.01178,2016-02-14,6.8,1.6,11.0,88.0,994.8
Warsaw,52.22977,21.01178,2016-02-15,7.5,2.1,11.3,91.0,1005.7
Warsaw,52.22977,21.01178,2016-02-16,5.4,-0.4,18.1,83.0,1028.6
Warsaw,52.22977,21.01178,2016-02-17,3.4,-1.5,27.6,79.0,1032.7
Warsaw,52.22977,21.01178,2016-02-18,8.3,3.3,24.0,90.0,1019.1
Warsaw,52.22977,21.01178,2016-02-19,4.9,0.7,13.1,97.0,1014.1
Warsaw,52.22977,21.01178,2016-02-20,4.1,-0.0,19.2,83.0,1015.8
Warsaw,52.22977,21.01178,2016-02-21,8.1,1.1,22.3,89.0,1005.2
Warsaw,52.22977,21.01178,2016-02-22,10.4,3.4,34.3,89.0,999.0
Warsaw,52.22977,21.01178,2016-02-23,5.7,2.0,18.3,83.0,1006.4
Warsaw,52.22977,21.01178,2016-02-24,4.3,-0.7,21.4,80.0,1010.6
Warsaw,52.22977,21.01178,2016-02-25,5.0,-2.3,13.8,75.0,1011.6
Warsaw,52.22977,21.01178,2016-02-26,3.4,-4.4,13.8,80.0,1012.7
Warsaw,52.22977,21.01178,2016-02-27,3.9,-2.1,12.8,75.0,1017.8
Warsaw,52.22977,21.01178,2016-02-28,4.8,-1.5,11.7,81.0,1018.4
Warsaw,52.22977,21.01178,2016-02-29,3.4,-0.8,20.3,85.0,1022.3
Warsaw,52.22977,21.01178,2016-03-01,1.3,-0.2,18.9,97.0,1012.5
Warsaw,52.22977,21.01178,2016-03-02,3.8,-0.3,15.5,90.0,1006.3
Warsaw,52.22977,21.01178,2016-03-03,8.6,1.3,15.1,78.0,1003.9
Warsaw,52.22977,21.01178,2016-03-04,4.6,1.0,11.3,85.0,1006.2
Warsaw,52.22977,21.01178,2016-03-05,8.6,0.1,17.0,84.0,1004.2
Warsaw,52.22977,21.01178,2016-03-06,8.4,2.3,17.0,87.0,1000.0
Warsaw,52.22977,21.01178,2016-03-07,8.3,-2.0,10.5,86.0,1006.0
Warsaw,52.22977,21.01178,2016-03-08,8.0,1.9,15.3,81.0,1009.9
Warsaw,52.22977,21.01178,2016-03-09,6.8,-2.5,15.1,83.0,1017.5
Warsaw,52.22977,21.01178,2016-03-10,7.0,2.3,16.7,82.0,1019.6
Warsaw,52.22977,21.01178,2016-03-11,9.1,4.0,15.0,90.0,1023.5
Warsaw,52.22977,21.01178,2016-03-12,5.5,3.4,13.2,91.0,1027.7
Warsaw,52.22977,21.01178,2016-03-13,6.5,0.2,17.1,72.0,1032.8
Warsaw,52.22977,21.01178,2016-03-14,5.7,-3.2,16.8,83.0,1029.4
Warsaw,52.22977,21.01178,2016-03-15,5.0,-0.7,20.1,81.0,1024.7
Warsaw,52.22977,21.01178,2016-03-16,7.0,-3.0,10.0,72.0,1032.9
Warsaw,52.22977,21.01178,2016-03-17,9.1,-0.6,20.0,78.0,1024.6
Warsaw,52.22977,21.01178,2016-03-18,7.6,-0.5,23.4,75.0,1012.7
Warsaw,52.22977,21.01178,2016-03-19,4.5,-2.5,23.4,57.0,1016.2
Warsaw,52.22977,21.01178,2016-03-20,6.4,1.3,20.8,82.0,1010.5
Warsaw,52.22977,21.01178,2016-03-21,9.0,0.2,20.5,79.0,1008.7
Warsaw,52.22977,21.01178,2016-03-22,6.9,-0.1,15.8,89.0,1005.3
Warsaw,52.22977,21.01178,2016-03-23,5.8,-1.9,11.5,67.0,1009.2
Warsaw,52.22977,21.01178,2016-03-24,5.6,-3.8,10.6,64.0,1011.6
Warsaw,52.22977,21.01178,2016-03-25,8.2,-2.4,12.1,65.0,1013.4
Warsaw,52.22977,21.01178,2016-03-26,8.4,1.7,8.5,83.0,1015.3
Warsaw,52.22977,21.01178,2016-03-27,10.2,-0.7,15.3,71.0,1017.5
Warsaw,52.22977,21.01178,2016-03-28,13.2,0.8,13.4,65.0,1011.2
Warsaw,52.22977,21.01178,2016-03-29,12.1,4.4,18.4,75.0,1006.6
Warsaw,52.22977,21.01178,2016-03-30,12.0,4.7,18.4,75.0,1011.2
Warsaw,52.22977,21.01178,2016-03-31,13.1,4.5,16.2,74.0,1012.4
Warsaw,52.22977,21.01178,2016-04-01,8.6,2.7,23.4,75.0,1015.5
Warsaw,52.22977,21.01178,2016-04-02,11.0,-0.4,12.8,67.0,1025.8
Warsaw,52.22977,21.01178,2016-04-03,15.0,1.3,17.5,55.0,1019.4
Warsaw,52.22977,21.01178,2016-04-04,18.9,3.7,13.3,60.0,1011.1
Warsaw,52.22977,21.01178,2016-04-05,20.7,8.6,13.1,67.0,1006.4
Warsaw,52.22977,21.01178,2016-04-06,14.9,6.4,24.0,75.0,1007.6
Warsaw,52.22977,21.01178,2016-04-07,17.2,5.7,14.7,71.0,1010.4
Warsaw,52.22977,21.01178,2016-04-08,12.6,7.7,13.8,70.0,1010.3
Warsaw,52.22977,21.01178,2016-04-09,10.9,7.5,20.0,66.0,1007.4
Warsaw,52.22977,21.01178,2016-04-10,14.5,6.6,18.6,78.0,1009.8
Warsaw,52.22977,21.01178,2016-04-11,14.8,7.9,14.2,73.0,1014.0
Warsaw,52.22977,21.01178,2016-04-12,16.4,8.9,8.4,83.0,1011.2
Warsaw,52.22977,21.01178,2016-04-13,15.7,8.7,14.2,86.0,1006.2
Warsaw,52.22977,21.01178,2016-04-14,12.4,7.1,13.1,79.0,1005.4
Warsaw,52.22977,21.01178,2016-04-15,13.1,2.7,12.2,69.0,1009.3
Warsaw,52.22977,21.01178,2016-04-16,17.0,7.6,14.6,75.0,1006.5
Warsaw,52.22977,21.01178,2016-04-17,19.4,7.5,18.9,84.0,1006.3
Warsaw,52.22977,21.01178,2016-04-18,12.7,7.5,17.1,57.0,1016.2
Warsaw,52.22977,21.01178,2016-04-19,11.5,6.3,25.6,60.0,1017.0
Warsaw,52.22977,21.01178,2016-04-20,12.2,4.4,26.4,69.0,1020.3
Warsaw,52.22977,21.01178,2016-04-21,13.7,2.3,19.8,64.0,1021.1
Warsaw,52.22977,21.01178,2016-04-22,11.5,4.9,27.7,61.0,1012.5
Warsaw,52.22977,21.01178,2016-04-23,12.6,0.7,10.3,63.0,1008.2
Warsaw,52.22977,21.01178,2016-04-24,10.3,4.1,21.4,63.0,1004.4
Warsaw,52.22977,21.01178,2016-04-25,9.3,2.1,9.8,71.0,1006.6
Warsaw,52.22977,21.01178,2016-04-26,12.3,1.7,13.7,59.0,1004.5
Warsaw,52.22977,21.01178,2016-04-27,8.6,4.7,12.4,84.0,1007.7
Warsaw,52.22977,21.01178,2016-04-28,12.2,2.8,18.3,69.0,1014.5
Warsaw,52.22977,21.01178,2016-04-29,13.0,2.5,10.4,67.0,1022.0
Warsaw,52.22977,21.01178,2016-04-30,12.3,3.3,12.7,76.0,1022.3
Warsaw,52.22977,21.01178,2016-05-01,13.2,4.0,8.7,78.0,1022.5
Warsaw,52.22977,21.01178,2016-05-02,17.2,6.4,11.6,76.0,1021.4
Warsaw,52.22977,21.01178,2016-05-03,19.3,8.6,8.8,78.0,1015.7
Warsaw,52.22977,21.01178,2016-05-04,19.5,8.0,14.1,75.0,1018.6
Warsaw,52.22977,21.01178,2016-05-05,19.7,8.7,16.2,63.0,1023.1
Warsaw,52.22977,21.01178,2016-05-06,19.7,8.1,14.5,58.0,1020.8
Warsaw,52.22977,21.01178,2016-05-07,19.5,8.4,16.2,61.0,1020.0
Warsaw,52.22977,21.01178,2016-05-08,21.3,8.8,18.4,71.0,1020.6
Warsaw,52.22977,21.01178,2016-05-09,20.7,9.2,15.3,70.0,1021.4
Warsaw,52.22977,21.01178,2016-05-10,20.8,8.5,16.0,65.0,1019.2
Warsaw,52.22977,21.01178,2016-05-11,21.5,10.0,10.4,70.0,1012.9
Warsaw,52.22977,21.01178,2016-05-12,22.1,10.1,15.3,74.0,1005.5
Warsaw,52.22977,21.01178,2016-05-13,22.2,12.1,17.2,75.0,997.6
Warsaw,52.22977,21.01178,2016-05-14,16.6,9.9,19.7,90.0,997.3
Warsaw,52.22977,21.01178,2016-05-15,13.2,7.6,23.3,63.0,1007.9
Warsaw,52.22977,21.01178,2016-05-16,13.3,5.5,24.6,71.0,1012.3
Warsaw,52.22977,21.01178,2016-05-17,13.1,6.3,18.2,71.0,1012.3
Warsaw,52.22977,21.01178,2016-05-18,14.3,4.3,7.3,70.0,1013.1
Warsaw,52.22977,21.01178,2016-05-19,17.0,4.1,8.2,64.0,1013.7
Warsaw,52.22977,21.01178,2016-05-20,19.5,8.5,13.0,59.0,1015.2
Warsaw,52.22977,21.01178,2016-05-21,21.2,10.8,16.8,68.0,1016.6
Warsaw,52.22977,21.01178,2016-05-22,23.0,11.1,13.8,64.0,1016.7
Warsaw,52.22977,21.01178,2016-05-23,25.4,14.3,17.5,58.0,1012.0
Warsaw,52.22977,21.01178,2016-05-24,24.3,15.1,18.7,50.0,1008.4
Warsaw,52.22977,21.01178,2016-05-25,22.9,12.3,11.5,67.0,1008.6
Warsaw,52.22977,21.01178,2016-05-26,22.4,11.8,9.0,73.0,1013.6
Warsaw,52.22977,21.01178,2016-05-27,24.0,13.3,12.0,70.0,1017.0
Warsaw,52.22977,21.01178,2016-05-28,26.6,14.5,12.7,63.0,1015.3
Warsaw,52.22977,21.01178,2016-05-29,27.2,16.8,17.9,54.0,1012.0
Warsaw,52.22977,21.01178,2016-05-30,28.7,17.4,19.2,64.0,1009.4
Warsaw,52.22977,21.01178,2016-05-31,24.3,17.3,16.2,81.0,1010.1
Warsaw,52.22977,21.01178,2016-06-01,24.8,16.5,15.1,82.0,1012.5
Warsaw,52.22977,21.01178,2016-06-02,24.1,16.1,19.5,70.0,1012.9
Warsaw,52.22977,21.01178,2016-06-03,24.2,14.6,15.9,56.0,1012.6
Warsaw,52.22977,21.01178,2016-06-04,24.9,12.6,11.9,66.0,1011.7
Warsaw,52.22977,21.01178,2016-06-05,22.5,13.6,20.4,53.0,1014.6
Warsaw,52.22977,21.01178,2016-06-06,18.2,11.2,17.6,50.0,1021.0
Warsaw,52.22977,21.01178,2016-06-07,19.9,7.5,7.9,48.0,1023.5
Warsaw,52.22977,21.01178,2016-06-08,24.3,8.1,11.2,50.0,1016.2
Warsaw,52.22977,21.01178,2016-06-09,20.4,13.2,14.5,57.0,1012.1
Warsaw,52.22977,21.01178,2016-06-10,20.3,8.0,20.4,56.0,1007.7
Warsaw,52.22977,21.01178,2016-06-11,17.2,9.4,18.4,57.0,1010.5
Warsaw,52.22977,21.01178,2016-06-12,18.9,6.6,11.9,54.0,1012.3
Warsaw,52.22977,21.01178,2016-06-13,23.0,11.7,17.1,42.0,1006.1
Warsaw,52.22977,21.01178,2016-06-14,22.1,15.0,20.5,55.0,1001.4
Warsaw,52.22977,21.01178,2016-06-15,22.9,13.7,8.7,68.0,999.8
Warsaw,52.22977,21.01178,2016-06-16,25.5,15.2,17.6,60.0,1005.2
Warsaw,52.22977,21.01178,2016-06-17,28.4,17.0,33.6,64.0,1002.5
Warsaw,52.22977,21.01178,2016-06-18,22.9,15.1,20.8,61.0,1014.4
Warsaw,52.22977,21.01178,2016-06-19,26.2,12.8,10.2,56.0,1018.8
Warsaw,52.22977,21.01178,2016-06-20,20.9,15.0,14.0,81.0,1017.6
Warsaw,52.22977,21.01178,2016-06-21,23.9,13.6,12.4,75.0,1020.7
Warsaw,52.22977,21.01178,2016-06-22,25.7,13.7,8.0,65.0,1025.3
Warsaw,52.22977,21.01178,2016-06-23,27.1,16.4,10.9,62.0,1025.2
Warsaw,52.22977,21.01178,2016-06-24,31.2,18.8,13.2,57.0,1020.0
Warsaw,52.22977,21.01178,2016-06-25,33.7,21.6,15.5,62.0,1014.2
Warsaw,52.22977,21.01178,2016-06-26,31.9,19.2,21.3,73.0,1012.2
Warsaw,52.22977,21.01178,2016-06-27,24.1,16.4,21.9,63.0,1015.5
Warsaw,52.22977,21.01178,2016-06-28,21.9,16.0,7.0,74.0,1016.1
Warsaw,52.22977,21.01178,2016-06-29,25.8,14.4,9.3,61.0,1014.1
Warsaw,52.22977,21.01178,2016-06-30,28.5,15.8,11.1,59.0,1013.7
Warsaw,52.22977,21.01178,2016-07-01,27.2,17.9,7.3,71.0,1016.0
Warsaw,52.22977,21.01178,2016-07-02,30.0,18.7,17.1,63.0,1013.2
Warsaw,52.22977,21.01178,2016-07-03,21.4,14.4,16.1,80.0,1015.7
Warsaw,52.22977,21.01178,2016-07-04,20.2,11.8,19.8,63.0,1018.7
Warsaw,52.22977,21.01178,2016-07-05,22.9,10.9,12.9,58.0,1015.4
Warsaw,52.22977,21.01178,2016-07-06,19.1,12.7,32.4,76.0,1008.0
Warsaw,52.22977,21.01178,2016-07-07,19.5,13.2,35.3,72.0,1014.0
Warsaw,52.22977,21.01178,2016-07-08,22.7,12.2,16.6,56.0,1016.5
Warsaw,52.22977,21.01178,2016-07-09,20.6,15.6,24.0,71.0,1012.1
Warsaw,52.22977,21.01178,2016-07-10,23.6,14.7,15.2,66.0,1014.9
Warsaw,52.22977,21.01178,2016-07-11,30.6,18.1,21.3,63.0,1009.6
Warsaw,52.22977,21.01178,2016-07-12,24.7,19.5,10.0,87.0,1010.3
Warsaw,52.22977,21.01178,2016-07-13,22.6,18.1,12.3,85.0,1010.4
Warsaw,52.22977,21.01178,2016-07-14,22.1,14.5,30.1,89.0,1004.5
Warsaw,52.22977,21.01178,2016-07-15,19.2,13.9,32.9,74.0,1013.6
Warsaw,52.22977,21.01178,2016-07-16,19.1,12.6,13.6,79.0,1021.2
Warsaw,52.22977,21.01178,2016-07-17,20.8,14.6,12.2,81.0,1016.4
Warsaw,52.22977,21.01178,2016-07-18,19.6,15.2,18.1,77.0,1015.4
Warsaw,52.22977,21.01178,2016-07-19,19.9,14.1,15.0,79.0,1017.2
Warsaw,52.22977,21.01178,2016-07-20,21.8,12.4,16.4,70.0,1017.5
Warsaw,52.22977,21.01178,2016-07-21,22.7,11.9,18.2,63.0,1014.6
Warsaw,52.22977,21.01178,2016-07-22,21.2,11.9,14.3,77.0,1015.7
Warsaw,52.22977,21.01178,2016-07-23,24.6,17.1,10.1,76.0,1018.0
Warsaw,52.22977,21.01178,2016-07-24,26.4,16.5,10.5,73.0,1018.5
Warsaw,52.22977,21.01178,2016-07-25,28.4,18.1,9.9,67.0,1016.8
Warsaw,52.22977,21.01178,2016-07-26,27.9,19.0,8.6,73.0,1016.3
Warsaw,52.22977,21.01178,2016-07-27,29.3,18.2,10.6,77.0,1015.7
Warsaw,52.22977,21.01178,2016-07-28,26.0,18.7,13.4,81.0,1013.1
Warsaw,52.22977,21.01178,2016-07-29,25.7,18.0,9.5,82.0,1012.1
Warsaw,52.22977,21.01178,2016-07-30,25.8,16.3,12.5,80.0,1011.9
Warsaw,52.22977,21.01178,2016-07-31,27.6,17.3,8.0,75.0,1011.2
Warsaw,52.22977,21.01178,2016-08-01,22.7,16.5,20.1,82.0,1011.9
Warsaw,52.22977,21.01178,2016-08-02,22.3,14.2,12.4,69.0,1016.2
Warsaw,52.22977,21.01178,2016-08-03,22.3,13.7,12.1,73.0,1014.8
Warsaw,52.22977,21.01178,2016-08-04,25.9,17.4,12.5,78.0,1012.7
Warsaw,52.22977,21.01178,2016-08-05,28.9,18.9,15.9,72.0,1011.5
Warsaw,52.22977,21.01178,2016-08-06,20.9,15.8,16.1,79.0,1019.2
Warsaw,52.22977,21.01178,2016-08-07,21.0,13.4,20.5,68.0,1023.1
Warsaw,52.22977,21.01178,2016-08-08,26.9,12.9,15.6,63.0,1018.6
Warsaw,52.22977,21.01178,2016-08-09,22.3,15.9,14.2,79.0,1015.5
Warsaw,52.22977,21.01178,2016-08-10,15.7,12.1,8.9,86.0,1016.7
Warsaw,52.22977,21.01178,2016-08-11,17.8,10.1,14.9,70.0,1018.7
Warsaw,52.22977,21.01178,2016-08-12,19.3,7.5,11.0,62.0,1022.0
Warsaw,52.22977,21.01178,2016-08-13,21.8,12.9,15.5,74.0,1020.5
Warsaw,52.22977,21.01178,2016-08-14,22.2,15.7,17.9,72.0,1018.0
Warsaw,52.22977,21.01178,2016-08-15,20.6,12.7,17.3,74.0,1019.2
Warsaw,52.22977,21.01178,2016-08-16,19.3,12.3,17.4,75.0,1015.5
Warsaw,52.22977,21.01178,2016-08-17,19.3,9.9,13.8,73.0,1012.8
Warsaw,52.22977,21.01178,2016-08-18,20.9,12.5,14.8,65.0,1010.6
Warsaw,52.22977,21.01178,2016-08-19,24.5,13.4,12.1,69.0,1012.7
Warsaw,52.22977,21.01178,2016-08-20,27.3,14.1,13.9,63.0,1015.6
Warsaw,52.22977,21.01178,2016-08-21,27.4,18.1,12.7,76.0,1015.5
Warsaw,52.22977,21.01178,2016-08-22,19.8,16.1,16.6,84.0,1021.2
Warsaw,52.22977,21.01178,2016-08-23,23.9,13.0,13.4,77.0,1024.6
Warsaw,52.22977,21.01178,2016-08-24,21.5,15.9,12.2,77.0,1025.5
Warsaw,52.22977,21.01178,2016-08-25,24.1,12.9,9.6,72.0,1025.7
Warsaw,52.22977,21.01178,2016-08-26,25.7,13.3,11.9,62.0,1023.4
Warsaw,52.22977,21.01178,2016-08-27,28.2,15.5,11.2,65.0,1020.8
Warsaw,52.22977,21.01178,2016-08-28,29.0,14.7,10.4,68.0,1016.8
Warsaw,52.22977,21.01178,2016-08-29,27.2,19.1,16.4,63.0,1012.6
Warsaw,52.22977,21.01178,2016-08-30,20.8,14.7,19.9,64.0,1020.7
Warsaw,52.22977,21.01178,2016-08-31,20.5,11.2,10.1,71.0,1024.1
Warsaw,52.22977,21.01178,2016-09-01,24.7,13.7,10.2,64.0,1020.1
Warsaw,52.22977,21.01178,2016-09-02,23.6,14.3,12.9,69.0,1018.1
Warsaw,52.22977,21.01178,2016-09-03,25.4,11.9,8.7,66.0,1016.6
Warsaw,52.22977,21.01178,2016-09-04,26.7,14.6,17.4,67.0,1010.6
Warsaw,52.22977,21.01178,2016-09-05,18.6,15.4,18.3,87.0,1010.8
Warsaw,52.22977,21.01178,2016-09-06,21.8,14.9,17.8,67.0,1023.7
Warsaw,52.22977,21.01178,2016-09-07,23.8,12.9,7.5,71.0,1024.8
Warsaw,52.22977,21.01178,2016-09-08,26.3,12.8,8.4,76.0,1017.2
Warsaw,52.22977,21.01178,2016-09-09,28.2,14.8,9.5,71.0,1015.7
Warsaw,52.22977,21.01178,2016-09-10,27.5,18.9,9.3,70.0,1016.7
Warsaw,52.22977,21.01178,2016-09-11,27.9,16.2,7.1,72.0,1017.9
Warsaw,52.22977,21.01178,2016-09-12,27.8,14.9,8.2,69.0,1020.6
Warsaw,52.22977,21.01178,2016-09-13,26.6,14.3,12.0,69.0,1019.9
Warsaw,52.22977,21.01178,2016-09-14,21.9,12.5,11.8,63.0,1019.2
Warsaw,52.22977,21.01178,2016-09-15,22.0,10.0,8.8,65.0,1019.2
Warsaw,52.22977,21.01178,2016-09-16,23.0,9.1,12.6,63.0,1015.4
Warsaw,52.22977,21.01178,2016-09-17,21.3,12.1,18.8,62.0,1014.3
Warsaw,52.22977,21.01178,2016-09-18,18.1,10.9,20.7,54.0,1016.6
Warsaw,52.22977,21.01178,2016-09-19,16.2,8.5,19.0,56.0,1016.6
Warsaw,52.22977,21.01178,2016-09-20,14.6,8.8,8.6,60.0,1016.5
Warsaw,52.22977,21.01178,2016-09-21,15.1,6.8,12.6,71.0,1018.5
Warsaw,52.22977,21.01178,2016-09-22,16.4,7.4,15.8,77.0,1020.0
Warsaw,52.22977,21.01178,2016-09-23,16.2,8.6,17.1,76.0,1021.7
Warsaw,52.22977,21.01178,2016-09-24,17.4,10.0,18.3,73.0,1023.0
Warsaw,52.22977,21.01178,2016-09-25,16.6,6.1,9.4,79.0,1024.9
Warsaw,52.22977,21.01178,2016-09-26,13.3,9.7,12.4,69.0,1026.1
Warsaw,52.22977,21.01178,2016-09-27,14.4,7.7,10.3,65.0,1028.2
Warsaw,52.22977,21.01178,2016-09-28,18.0,5.1,19.5,78.0,1022.2
Warsaw,52.22977,21.01178,2016-09-29,21.6,14.9,19.1,64.0,1015.6
Warsaw,52.22977,21.01178,2016-09-30,21.7,15.3,17.2,66.0,1012.8
Warsaw,52.22977,21.01178,2016-10-01,18.8,11.8,12.6,83.0,1014.3
Warsaw,52.22977,21.01178,2016-10-02,21.7,13.2,11.6,73.0,1013.0
Warsaw,52.22977,21.01178,2016-10-03,14.9,13.1,24.7,91.0,1016.7
Warsaw,52.22977,21.01178,2016-10-04,13.0,7.5,30.2,66.0,1023.1
Warsaw,52.22977,21.01178,2016-10-05,8.3,4.2,28.1,90.0,1017.3
Warsaw,52.22977,21.01178,2016-10-06,9.9,5.6,20.0,81.0,1015.7
Warsaw,52.22977,21.01178,2016-10-07,10.8,5.7,13.0,76.0,1017.3
Warsaw,52.22977,21.01178,2016-10-08,8.8,5.8,11.5,90.0,1016.4
Warsaw,52.22977,21.01178,2016-10-09,9.0,5.9,10.1,92.0,1020.1
Warsaw,52.22977,21.01178,2016-10-10,9.4,5.6,12.0,92.0,1021.5
Warsaw,52.22977,21.01178,2016-10-11,7.3,4.8,19.6,92.0,1021.1
Warsaw,52.22977,21.01178,2016-10-12,8.1,6.0,25.5,88.0,1022.2
Warsaw,52.22977,21.01178,2016-10-13,7.8,3.3,18.9,74.0,1024.6
Warsaw,52.22977,21.01178,2016-10-14,9.6,1.1,18.7,78.0,1026.1
Warsaw,52.22977,21.01178,2016-10-15,6.8,3.3,25.4,79.0,1023.7
Warsaw,52.22977,21.01178,2016-10-16,8.1,3.0,24.2,73.0,1030.0
Warsaw,52.22977,21.01178,2016-10-17,9.4,2.9,23.5,66.0,1031.9
Warsaw,52.22977,21.01178,2016-10-18,9.1,6.2,15.2,83.0,1025.0
Warsaw,52.22977,21.01178,2016-10-19,10.4,6.6,15.3,91.0,1019.9
Warsaw,52.22977,21.01178,2016-10-20,10.4,5.6,19.4,90.0,1019.2
Warsaw,52.22977,21.01178,2016-10-21,7.7,5.6,19.2,92.0,1016.6
Warsaw,52.22977,21.01178,2016-10-22,6.7,5.5,17.6,96.0,1016.1
Warsaw,52.22977,21.01178,2016-10-23,9.9,3.0,18.1,88.0,1021.5
Warsaw,52.22977,21.01178,2016-10-24,10.0,6.1,17.7,92.0,1020.9
Warsaw,52.22977,21.01178,2016-10-25,12.6,8.4,15.8,96.0,1018.4
Warsaw,52.22977,21.01178,2016-10-26,8.2,4.8,11.5,83.0,1028.0
Warsaw,52.22977,21.01178,2016-10-27,7.1,3.8,14.1,77.0,1032.2
Warsaw,52.22977,21.01178,2016-10-28,10.3,5.0,27.4,80.0,1026.4
Warsaw,52.22977,21.01178,2016-10-29,8.5,4.8,29.0,82.0,1019.7
Warsaw,52.22977,21.01178,2016-10-30,8.4,3.4,27.0,81.0,1020.0
Warsaw,52.22977,21.01178,2016-10-31,7.9,4.1,18.8,82.0,1023.7
Warsaw,52.22977,21.01178,2016-11-01,9.5,2.8,18.4,94.0,1017.9
Warsaw,52.22977,21.01178,2016-11-02,9.2,3.8,26.0,86.0,1005.1
Warsaw,52.22977,21.01178,2016-11-03,5.0,0.9,30.2,79.0,1011.9
Warsaw,52.22977,21.01178,2016-11-04,6.3,-0.3,14.4,79.0,1019.1
Warsaw,52.22977,21.01178,2016-11-05,6.0,2.0,16.3,73.0,1009.9
Warsaw,52.22977,21.01178,2016-11-06,7.8,5.1,14.1,88.0,999.2
Warsaw,52.22977,21.01178,2016-11-07,6.7,3.0,12.8,92.0,1002.6
Warsaw,52.22977,21.01178,2016-11-08,4.2,-0.2,11.6,81.0,1011.5
Warsaw,52.22977,21.01178,2016-11-09,2.9,0.2,12.4,92.0,1009.3
Warsaw,52.22977,21.01178,2016-11-10,2.1,0.2,14.2,81.0,1010.2
Warsaw,52.22977,21.01178,2016-11-11,1.4,-0.5,15.3,83.0,1016.8
Warsaw,52.22977,21.01178,2016-11-12,0.8,-4.6,11.9,85.0,1026.9
Warsaw,52.22977,21.01178,2016-11-13,3.1,-4.4,14.0,88.0,1027.4
Warsaw,52.22977,21.01178,2016-11-14,3.8,-1.5,11.1,91.0,1033.5
Warsaw,52.22977,21.01178,2016-11-15,3.2,-2.5,20.1,80.0,1027.7
Warsaw,52.22977,21.01178,2016-11-16,4.7,1.1,19.7,95.0,1016.4
Warsaw,52.22977,21.01178,2016-11-17,7.1,4.6,17.6,92.0,1011.3
Warsaw,52.22977,21.01178,2016-11-18,9.6,4.9,21.1,83.0,1009.9
Warsaw,52.22977,21.01178,2016-11-19,10.0,6.4,24.0,91.0,1011.9
Warsaw,52.22977,21.01178,2016-11-20,9.7,5.2,22.1,88.0,1015.7
Warsaw,52.22977,21.01178,2016-11-21,12.2,7.2,22.6,80.0,1017.6
Warsaw,52.22977,21.01178,2016-11-22,11.0,5.5,20.5,77.0,1020.4
Warsaw,52.22977,21.01178,2016-11-23,10.4,3.9,15.8,84.0,1022.6
Warsaw,52.22977,21.01178,2016-11-24,7.8,3.2,10.9,93.0,1022.2
Warsaw,52.22977,21.01178,2016-11-25,3.1,0.2,9.2,97.0,1024.4
Warsaw,52.22977,21.01178,2016-11-26,4.5,0.3,21.2,81.0,1015.8
Warsaw,52.22977,21.01178,2016-11-27,4.7,-0.4,22.8,86.0,1006.2
Warsaw,52.22977,21.01178,2016-11-28,-0.1,-4.0,25.5,76.0,1016.5
Warsaw,52.22977,21.01178,2016-11-29,1.5,-3.4,26.7,88.0,1025.2
Warsaw,52.22977,21.01178,2016-11-30,1.1,-1.5,23.6,79.0,1019.9
Warsaw,52.22977,21.01178,2016-12-01,3.4,1.0,21.7,95.0,1007.7
Warsaw,52.22977,21.01178,2016-12-02,1.9,-1.0,22.2,92.0,1004.4
Warsaw,52.22977,21.01178,2016-12-03,0.5,-1.7,21.7,88.0,1018.7
Warsaw,52.22977,21.01178,2016-12-04,0.3,-4.4,20.0,92.0,1028.2
Warsaw,52.22977,21.01178,2016-12-05,0.6,-2.3,19.1,84.0,1026.2
Warsaw,52.22977,21.01178,2016-12-06,2.1,-2.7,20.9,92.0,1024.8
Warsaw,52.22977,21.01178,2016-12-07,0.5,-5.2,18.1,91.0,1034.5
Warsaw,52.22977,21.01178,2016-12-08,8.2,-0.0,29.3,84.0,1020.6
Warsaw,52.22977,21.01178,2016-12-09,7.6,6.0,27.2,87.0,1017.6
Warsaw,52.22977,21.01178,2016-12-10,9.3,6.5,28.5,95.0,1014.2
Warsaw,52.22977,21.01178,2016-12-11,8.1,4.0,25.7,96.0,1006.9
Warsaw,52.22977,21.01178,2016-12-12,4.8,-4.9,22.9,75.0,1017.6
Warsaw,52.22977,21.01178,2016-12-13,-0.8,-6.2,13.8,71.0,1027.6
